"name","place_id"
"徳 Toku ( Japanese Izakaya Sake Bar ) Singapore","ChIJ5SdSMZEZ2jERe_5v2OjtUaw"
"537 Coffee House","ChIJRyMuHjgQ2jERp0uqk8158xU"
"Komala Vilas Restaurant","ChIJZ_icqsAZ2jERfLYh3mwJcZ0"
"Tian Tian Nasi Lemak Economic Bee Hoon","ChIJ4e2tVa0T2jERkTcfhSXE63Y"
"Ayam Penyet Ria","ChIJ-ey_hw0W2jER_gjicWIpmAY"
"Plaza Premium Lounge","ChIJkVsTTmI82jERH5FIfCJVqvw"
"Ah Boy Chicken Rice","ChIJFyNCH_YR2jER6kBEJ0O3Ohk"
"Keith Crackling Roast - Taking A Break For Family","ChIJpy2C9nIY2jERtBapqgDy1d8"
"Bistro Du Vin (Zion Road)","ChIJwwEcbYMZ2jERJCwug0OBFTs"
"Canton Paradise | LeNu","ChIJSw8yOWUW2jERngBZQWi08Os"
"Kuishin Bo (Suntec City)","ChIJUZ8cpagZ2jERTiCVbCbSlXQ"
"Foodfare @ Sembawang MRT Station","ChIJsXARLD4T2jERoYXuAon8mHQ"
"Hock Hua Herbal Tea","ChIJJ3sAl6gT2jER7bWTAhBl-AI"
"163 Ikan Bakar BBQ","ChIJV3kd2KQR2jERH4etJZ22lGI"
"Old Hong Kong Kitchen","ChIJCRaTh48Z2jERfXIHgQPGlWA"
"ISHINOMAKI GRILL & SAKE","ChIJNTMA6IwZ2jERDdtQN0z6imM"
"Bar A Vin","ChIJAVhpHQwZ2jERGlHY6thlM4Q"
"Xing Rui Ji Hainanese Chicken Rice","ChIJN6IdpEoZ2jERFjpE_NDVB8g"
"Bar-A-Thym Restaurant by Francois Mermilliod","ChIJpfJt_AwZ2jER7ut0WFML4-U"
"Privé Keppel","ChIJ4-mQqOUb2jERZwLP65aq0To"
"Alhambra Padang Satay","ChIJk2IwBqgZ2jERz5YjNKNLB4I"
"Mingle Mangle","ChIJ1wVFWCMW2jERWecyFLDd2V0"
"Potong Pasir King Specialist carrot cake","ChIJGTczjO8W2jERyaGAPPlvorA"
"Cafe Galilee (Woodlands Regional Library)","ChIJqVqJA6YT2jERvdgKEC3xbIw"
"Cafe Maddy (Bar)","ChIJ77mJwaAZ2jERD_0I17KkKI4"
"Loong Hua Seafood","ChIJi-62wc4i2jER2V8fMihi-lA"
"Swensen's","ChIJb-ErmBYX2jER5GLUsahpxQA"
"Hokkaido Fish Market","ChIJ74T8XOcZ2jER5UjwJcyLwLM"
"Master Prata","ChIJPZWiEmEZ2jERwHD8V1fw9fY"
"El Cubanos","ChIJ9XjMALwZ2jER7L02GvRqN6g"
"Zi Zai Vegetarian (Tampines)","ChIJAdJ_1hQ92jEREl3XSdZR4tg"
"The Oaks Cellars - Mandarin Gallery","ChIJn4yxOb0Z2jERCLlnICF6WQ8"
"KFC","ChIJU2-qn3UT2jERrjloH2v8HhY"
"Coffee Bar K","ChIJc1xp2J4Z2jERCFlup410d7g"
"BB&B - Bread, Beer & Brez'n","ChIJ-6Cp_iUa2jERxZV8zyonc7U"
"Subway","ChIJpx7-kJcZ2jERE8O23at-K_U"
"Once Upon a Thyme","ChIJO4amZ-cZ2jERsOissOPZvYQ"
"The Flame Cafe","ChIJB4H9aZIX2jER-yYp_qoiFzg"
"PS.Cafe","ChIJsRo-OpwZ2jEReH7GZxU1mZQ"
"MANEKINEKO SAFRA Jurong","ChIJNbUa0PIP2jER54ub-H23eNE"
"Nuevo Cafe SG","ChIJcyHF0xsY2jERWapKHPjm98w"
"Starker Bistro HillV2","ChIJsQeVmlIQ2jERdO1zr010lFg"
"Formosa Delights","ChIJB6_SPfwa2jERJT-_Ci4oyn0"
"All Family Food Court Loyang Point","ChIJAclFRFQ82jER2UNe2DW8dFE"
"Ministry of Rojak Northpoint","ChIJxxskgm8U2jERkZUWgogO6_U"
"Dallas Cafe & Bar","ChIJ1XQRfQYZ2jERNUChEjATNpk"
"Blue Lotus Kitchen + Bar","ChIJo35kZcEb2jERA6HrbOWyZI4"
"85 Cafe","ChIJ004Sv0w92jERrXxlb0-SSI4"
"Chicken And Beer","ChIJ613oNgoZ2jERhImL9gU0gFE"
"Koi Express Cafe","ChIJU-3gKJEZ2jERjfVLcyiDDK0"
"Jin Wee Restaurant","ChIJhf74pKQi2jERCm22IG2N0JE"
"Quality Café","ChIJ2bqqpNsZ2jERg-PfMcPSUds"
"Ya Hua Bak Kut Teh","ChIJ0W2bhVkj2jERJRnB0khcy0I"
"Jack's Place Restaurant","ChIJHQDtIegW2jERd_nSiPl5U-g"
"Smokin' Joe - Western BBQ Charcoal Grill","ChIJLUvY_0EU2jERwuY2OImTqZo"
"dnata Lounge Terminal 3","ChIJjxvgIY082jER-McBbqnCm44"
"Four Seasons Durians","ChIJ_RD4jZEZ2jER2v9uJsJB-Ak"
"Soon Lee Fried Kway Teow","ChIJZe7GfW8X2jER9YczZpM_ml8"
"The Wine & Gourmet Friends","ChIJ_Qv4GIEZ2jERMZmPj6PRIaY"
"Golden Place Eating House","ChIJd-eOtLsZ2jERJdNcKhbTqdQ"
"Jinjja Chicken 진짜치킨","ChIJiwP6i7oZ2jERiztHyEj4IOk"
"Teck Kee Tanglin Pau - Serangoon Branch","ChIJf20I5X8X2jERHPmCu4J16LI"
"The Bakery Chef","ChIJfwfBs9Yb2jERA-g1GcUYSnI"
"Labbaik","ChIJsflNyXQZ2jER8wPE9BZrPHY"
"Fratelli Trattoria","ChIJ1RBOR_4b2jER0nc3hjYKLQk"
"KFC","ChIJx9O2BRcY2jERVfG8Fax_aoU"
"Signs A Taste Of Vietnam Pho","ChIJdwLBCacZ2jERvN1Y1vY2wlI"
"源沙爹 Satay Guan","ChIJiVqh6tkZ2jERhYCPKNYkO1w"
"The Punggol Settlement","ChIJV8fL1fQV2jERLHmEh5JwNlg"
"Otoko Japanese","ChIJNyL0rrYZ2jERn7GNUSDwr2I"
"Antoinette","ChIJR9m3DZEZ2jERA3-WZ8vd1T4"
"Renga-Ya House of Japanese Steak & BBQ","ChIJowlNbqQZ2jERovEfMBruL-0"
"Xin Wang Hong Kong Cafe - West Coast Plaza","ChIJdxS7gPEa2jEROstbOrlFt2k"
"Hougang Hainanese Village Centre","ChIJXSLkG7gX2jERr-n5MqtSkws"
"Paulaner Bräuhaus","ChIJCUEDxqgZ2jERLoWQ7ycLoQ8"
"Astons Steak & Salad","ChIJRZ1c0JYZ2jER9Sauby6FBv4"
"Gong Cha - Century Square","ChIJ5ZyfRU092jERnfesmZrnoo0"
"Fair View Food Court","ChIJ9Wh3e68T2jERJhPChWz9VJU"
"Yu Tang Clan @ Asia Square","ChIJJYJK-hEZ2jERHWNPH1lPluw"
"Eggs 'n Things","ChIJfSH5Zr0Z2jERSMWZr5aJ-Oo"
"Express Bubble Tea & Snacks Cafe","ChIJlZljzosX2jERmLSV2CNtqyA"
"Brew & Bar","ChIJ1yfvOTA92jERqZwbkWzPQCk"
"Baikohken Ramen","ChIJp_TVkJEZ2jERe9Tt8Fj6vhc"
"New Zealand Natural Ice Cream (Tennis Centre)","ChIJ0Tfowp0i2jERM3OFV3d2Yiw"
"Starbucks","ChIJ-daaL7AZ2jERuSrQyTBFo98"
"Hybrid Duck Ramen","ChIJHWDho2sa2jERhOXYwdjCzdw"
"Ichi Tei","ChIJWy4FfLsZ2jERp8WHgVbMg9Q"
"Mufiz Restaurant","ChIJZxw5n2092jERedhREeAIN2s"
"Teppei Daidokoro @ Raffles City SC","ChIJS1pZHaQZ2jERJmudI1E2Tmw"
"Yamakawa Super","ChIJ18C-mwoZ2jER7A4SbESmiPE"
"Buritto Pasta Maria","ChIJUaXZjq8Z2jERchDtGEmbZHo"
"French Wine","ChIJXQ_01h092jERSUN3J9_tkwk"
"OLLELLA","ChIJ2f6o28gZ2jERgC5yZ2mOGBo"
"Starbucks","ChIJf45Y0GQW2jER2CD_VJ1Kmbw"
"CAO Vietnamese Cuisine","ChIJrcrY-K8Z2jERLNffVe9GnVU"
"Hilltop Seafood Kitchen","ChIJhXy60T8Q2jERYteqPh3fvcY"
"Pizza Hut Toa Payoh","ChIJw-othWgX2jERUSY2a1u3BRU"
"Starker Bistro (Jem)","ChIJAfQGHg8Q2jERn89FFm5219w"
"Sheng Siong Supermarket","ChIJ_-EOspoU2jERvfgqq4YcwNI"
"KFC","ChIJg3hDTiI92jERxWSKDsph_q4"
"Seafood Park - Clementi","ChIJv1rHrIYa2jERoXNjXsykuYw"
"Ichiban Bento (Causeway Point)","ChIJZ6HvoqgT2jERzJW_3UWhTQ4"
"Time Table Cafe 研磨时光咖啡","ChIJW4y0gdwP2jERnseAlk9r_Ss"
"Kingz Entertainment","ChIJIZmVvWsa2jERGRrXoCKpmN4"
"Wet Market","ChIJGW1bUuYW2jERKIALcp8CfCU"
"New Teck Kee Chicken Rice","ChIJ1fgXYlEQ2jERwIDeG4uMZoY"
"Hong Kong Street Seafood","ChIJXUrtsPk82jERQPTRFFIzBow"
"五福临门Five Blessings Food Hall","ChIJJ7ZljI4a2jERAvAkBttc7Jc"
"Bok's Kitchen by Hidden Chefs","ChIJVVWhX8EP2jERXqNFsqQa-CI"
"Seng Huat Western","ChIJlZ4jl6IP2jERLt0ZzYd5J6I"
"Xiao Fu Vegetarian Food","ChIJ8SCXCK0i2jERg8-eF67O84Y"
"WOK HEY","ChIJi5NjLo4a2jER-hsBgCb5Ngw"
"S-11 Woodlands 302 Food Court","ChIJ4e2tVa0T2jERzdUiPHi5eg8"
"The Manhattan FISH MARKET","ChIJLRI4gzcW2jERLplufwexwpI"
"Siam Square Mookata (Clementi)","ChIJRdLw_o4a2jERdm9I9q_9SZI"
"Suzana Muslim Food","ChIJAT_PULoZ2jERuiHegDamfmU"
"Detox Cafe","ChIJW-xoMcMZ2jERJ8_qfKcO_lA"
"Monster Curry & Cafe","ChIJCU209UkZ2jERe2KvUxxM4_8"
"Warung Surabaya","ChIJHXFAbZIZ2jERg-drhCUqbao"
"Miyako Teppanyaki & Grill","ChIJfbrqIKkZ2jERUqUcXVo92Nw"
"925 Yishun Hainanese Chicken Rice - Serangoon","ChIJtWHAGKYX2jERhJWMBWrRVkY"
"Four Seasons Food Central Pte. Ltd.","ChIJJXBx84wP2jERfRaERhhO7ZY"
"Full Of Luck Restaurant","ChIJF4pUCGsa2jER6EnTVRg42oE"
"Soon Kee Long House (Boneless) Duck Rice (順記(起骨)滷鴨飯・粥・鴨面)","ChIJCwTEpckZ2jERaI8MYiA0FoQ"
"Song Kee Fried Oyster","ChIJxdu7e5Ui2jERZNiyRo5stqI"
"Ang Mo Kio Avenue 10 Block 527 Market and Food Centre","ChIJK_H1b-UW2jERlXS39j2G1lo"
"Y Cube Mookata Buffet","ChIJq6rqfrMZ2jERXrsUUiEnx0I"
"Each-a-cup - Marsiling","ChIJdytkTU0S2jERtELYcgtiuM0"
"Swensens","ChIJSfEFETk92jER9DkoZQ4ccC8"
"Foxhole Cafe","ChIJF9_95DYW2jERB3C-fOS79oo"
"Teppei Syokudo Takashimaya","ChIJ90NimpEZ2jERskvExEJkIXQ"
"Chop Seng Heng","ChIJc5TugGcX2jER20J8aW4KhW4"
"Duke Bakery","ChIJqdP65ecZ2jERD2-MyL_b2Ww"
"Sinaran Suria Cafe","ChIJI9TJ6rAZ2jERO-aarXTXDP8"
"Ampang Niang Tou Fu","ChIJlSX2tQwY2jER5UmFV3eoos0"
"Boulevard Asia Square","ChIJpy1ZixEZ2jERMI0ZWTB_c4E"
"KFC","ChIJuZFf8fg92jERWie4-SvWOFQ"
"BreadTalk","ChIJ_xzoYYMZ2jER7XfnQjPSU3w"
"Wei Zhi Yuan Restaurant","ChIJV2VIW3MZ2jERpTXIfE5xh00"
"Online Shopping Singapore - Homeware","ChIJyaVfLwkX2jER-TXRDIwJFJY"
"Dessert Bowl 一碗甜品","ChIJ____L_4W2jERO3Zi9RPf9Fw"
"Pizza Arc Yishun","ChIJVePfAWQU2jER3jmpJ3pwi2M"
"Starbucks","ChIJmaqBtok82jERTeCoScY5yf8"
"Pasta Brava","ChIJ0ZJOG20Z2jERRso4aE9y2dU"
"Healthy Soba IKI","ChIJY39CrA4Z2jER8T_HKpYPV5c"
"Flame Dice Beef Cube","ChIJn6Whfb0Z2jERMEqXFp1i4Q4"
"Famous Amos Wisma Atria","ChIJiXjjB5IZ2jERZ37fZcd5d6Y"
"Plank Sourdough Pizza - Swan Lake","ChIJWzC7c64i2jER8tEqX0tpB74"
"Delisnacks","ChIJV_q30iYY2jERJakSGgf6A_U"
"Geláre Hillion Mall","ChIJycv4U7sR2jERNrjzEbkpP1w"
"Wang Cafe","ChIJddBFaOcZ2jERcI-dKZNYVZg"
"Jin Feng Fried Bee Hoon, Nasi Lemak Set","ChIJfUKlzC8Z2jERxS-M-KDFeD4"
"Hwa Ji Bak Kut Teh","ChIJj8lnehIZ2jERL0-pLapBUq8"
"Jin Food Manufacturing Pte Ltd","ChIJaz6yHXAT2jERv_xosjec3K0"
"Harry's Esplanade","ChIJpRox6KcZ2jERpTlGrMz7bEE"
"Yamazaki Boulangerie Chaude","ChIJ66lGIA492jER9JnZf3_WX7c"
"Marble Slab Creamery - Kallang Wave Mall","ChIJWevQA0wY2jERfu_aTU0Iz9k"
"Ah Seng Durian","ChIJW8aokmga2jER01RLSlIS_o4"
"T&D 136 Coffeeshop","ChIJM369VUo92jER2Buhm4ZXolo"
"Platypus Cantina","ChIJRRneJnMY2jERdXEM58Y4J5M"
"Alwadi Geylang Rd","ChIJ3-1jtBAY2jERRqPbvARCrOk"
"McDonald’s Toa Payoh Lorong 1","ChIJp4T8PGoX2jER2AviBNerRkg"
"Ichiban Boshi (JEM)","ChIJn8GaAw8Q2jER9hdThzT0Mf4"
"Tiong Bahru Chicken Rice","ChIJa8PkPXMZ2jERrRv_ftWJ_Vg"
"Liu Da Ma Charcoal BBQ Restaurant","ChIJf_z8tDAY2jERE46DNiyz-rs"
"Polar Puffs & Cakes - Sembawang Shopping Centre","ChIJhZsZBIEU2jERLEjBJINxNWI"
"KOI Café","ChIJo13c22QW2jERvHrT_QdZN0Y"
"Udders Ice Cream (Lorong Kilat)","ChIJW34KHmIQ2jERB4V0D_o-h2s"
"Gao Yuan Dessert","ChIJsVkkxN4W2jERsju5Yj9EFYU"
"Tang Restaurant Bar","ChIJE6DFeHIZ2jERp-UptZn9j_Y"
"Dunkin' Donuts","ChIJk__YQuIb2jERxQ_XMcm7DDo"
"PappaRich (Parkway Parade)","ChIJK11YmHEY2jERlzFqMioFdi4"
"One Bowl Restaurant and Bar","ChIJHfRKtLYZ2jERgZVy7SL-rbY"
"Dan Ryan's Chicago Grill","ChIJVaxrUIoZ2jER_RqVSuEXhPM"
"Latiffa Huri - Famous Nasi Lemak","ChIJ_Wa4kN4P2jERj7CWh4vfj-I"
"Saybons","ChIJoyM62ZcZ2jERLEORPKKr0hI"
"Starbucks","ChIJcX8RSSM92jER7_ckbMwOpuY"
"Comestivel Desserts","ChIJk9d6qrEZ2jER-3iBsFZQfy4"
"Gulp","ChIJN-bUSgoZ2jERpABsxrg4T2w"
"D'zerts Cafe","ChIJ87brIzA92jERjue_nk5wt8s"
"Hongdae Korean Restaurant","ChIJmdmnnW0Z2jERjv0xUzr3DOU"
"Swensen's","ChIJJ4D-iA0W2jERUnMrYe7fnkk"
"Shihlin Taiwan Street Snacks","ChIJ_6aZppIZ2jER7YkApXhCiv4"
"Canvas","ChIJH7yUdwoZ2jERBJ4BFGR9n_w"
"Korean Bbq","ChIJsadRorQi2jERXHMDDmS_saw"
"Tsukune Ichigo","ChIJ1emPWIQZ2jERjoyMEdKta2k"
"Bee Cheng Hiang Bakkwa (69 Pagoda Street)","ChIJN1qvRnMZ2jERnzA6JxNV2b4"
"Passionz","ChIJhXIbjU4a2jER_JdgFH-5ikQ"
"Standing Sushi Bar","ChIJ3b_7zbkZ2jERf057DmIek2k"
"Akimitsu Don - Punggol Waterway Point","ChIJS26WXhYV2jERfkXEsTulsyA"
"Kay Lee","ChIJt6hmOUs92jERUOuwJYUyNis"
"Seletar Hill Restaurant","ChIJU54ElGAW2jER3A9ATQ8KIk0"
"Casuarina Curry Restaurant and Catering (Macpherson Rd)","ChIJ1z1rl4YX2jER5Dm8jwFIGjY"
"Hyang To Gol Restaurant","ChIJP6ZuX2sZ2jER_b3pah2vq8A"
"Delhi Restaurant (Broadway Hotel Branch)","ChIJZeTjC8cZ2jER5PofwENjGL8"
"Chevy's Bar and Bistro","ChIJf29orrEZ2jERAfJgfJEAyns"
"Boost Juice Bars","ChIJh2feducZ2jERn3hvnaSabAk"
"Seoul Shiok","ChIJA-AvMLA92jERMMyoxQ9Znfk"
"Little Farms Cafe, Valley Point","ChIJRXPeW4EZ2jERKDsNsob_hMA"
"Olive Vine","ChIJmVuNoagZ2jEReN0kxvUh_Cg"
"Nipong Naepong JEM","ChIJf0t-4w4Q2jERl7hNxHhzGDc"
"Bar-Roque Grill","ChIJKZoOX2sZ2jERhJqFXCG1oAw"
"Cugini Trattoria Pizzeria","ChIJxQWjJQ0Z2jERewzSBwNie9c"
"Tocha Bistro","ChIJZehDXKw92jERxGTJNJN99Jo"
"Oh Tian Tee","ChIJSSKoR8QW2jERh_vG7tWlBDs"
"Fa Ji Minced Meat Fishball Noodle","ChIJA0MCqLYX2jERcFDbAi9_Dqw"
"Moa Tiki","ChIJVSu5mNc82jERG4ewY0Uknbc"
"Iza Your Local Izakaya Bar","ChIJS3tgiaMi2jERYwDEqrvT0Xw"
"99 THAI STORY Kitchen","ChIJq7YviWEX2jERuhefRS6kFAc"
"Andes By Astons","ChIJkRnOOT0Y2jERKsLmcQHnOf0"
"Cedele Bakery Cafe - Novena Square","ChIJnzw-g-cZ2jERBUxvMgxc38k"
"Cahaya Restaurant","ChIJz36ipZIZ2jER53Ao3MqIU5o"
"Chuan Kee Boneless Braised Duck 全记","ChIJ-eXK8mga2jER47OPcbdMYCY"
"Lim Joo Hin","ChIJrRiVB4IZ2jERcvPmWwfYWHM"
"Rakuya","ChIJPXtljHIY2jERgNQ6bVcXRO0"
"Hoo Kee Rice Dumpling","ChIJ642LmRIZ2jERrut5z8jEuns"
"Auntie Anne's","ChIJyaLMsHEY2jERMyqPsrTJaSY"
"Wong Kee Wanton Noodles & Roasted Delights","ChIJqdRD3U8a2jERZCORhtfRpCQ"
"Hongyun seafood Enterprise","ChIJVVXFsnEX2jER3Tuv_efGO-w"
"Yakinikuoh Goen","ChIJN1EZnGwZ2jERsIszCbSTrXM"
"Daily Scoop @ Chip Bee Garden","ChIJSf_v4moa2jERfL_gQn4nX7k"
"Ya Hua Bak Kut Teh","ChIJUXevK6QZ2jERZrb2e2hr2SI"
"Starbucks","ChIJsSHPmZQ82jERZnq4Zk8da8s"
"Imperial Feast Restaurant","ChIJxReAmQsQ2jERA8FotLZYgJs"
"Cold Storage UE Square","ChIJfW57Gp8Z2jERKWQuK59_UW4"
"Qi Ji","ChIJk9T8u6YX2jEROOKC4oBuB1g"
"MA2 Shop @ Hilltop","ChIJEQbDqt8b2jER3aoUjMEq6Zo"
"FairPrice West Coast Drive","ChIJlfWWlJMa2jERa1KB1nhJkd4"
"Jag's Gastropub @ Siglap","ChIJqT3to6Qi2jERnpn5ULIIDZs"
"Ming's Cafe & Pub","ChIJw2m2WjoX2jERzOD3rIVtZd8"
"Gong Cha","ChIJt0E5iA0W2jER8q9WkzicaV4"
"Delight Cuisine Pte Ltd","ChIJMTThoowR2jERwFHkNSpG7-s"
"Bengawan Solo","ChIJX2vI6qYX2jERxyvvNSHSGTg"
"The Red Beret","ChIJpbVTdzw82jERhPEu-wq9pUM"
"Peach Garden @ Chinatown Point","ChIJddaus3QZ2jERlb6DZopDEig"
"On The Table","ChIJn2tKRbkb2jERYK-fIQIKZfM"
"Phoon Huat @ Clementi","ChIJMy6c8I0a2jERbHEos_kYo8w"
"Lai Heng FRIED Kuay Teow & Cooked Food","ChIJx5ACpDsX2jERcvuO_2F1QOM"
"Guru's Banana Leaf Cuisine","ChIJTdaJLhQ82jERbtj-l-VuKI0"
"Paik's Bibim @ Citylink Mall","ChIJ-cUOJaYZ2jERYLkuiG1htH4"
"Aburiya@BoatQuay Japanese Wagyu Yakiniku","ChIJzbD6EgoZ2jERF6lug_IkOz4"
"The Swan Song","ChIJW1E0lrwZ2jERPzgWZ6JP1us"
"High Kee BBQ Seafood","ChIJucjD4T8Q2jERgOtPJk8sYng"
"KCK Food Catering Pte Ltd","ChIJi17_6zo92jERWQpVzTEtR7w"
"McDonald’s Boat Quay","ChIJWT0bvgsZ2jERM7sHz6m87gE"
"Modesto's @ Elizabeth","ChIJkzHJLO0Z2jERyopWpsuJ1OM"
"RONIN","ChIJVy7l8woZ2jERuefxl8nSEwI"
"ToTT Store","ChIJYb1WeI8Q2jERADyi85rhDvw"
"Kwan Inn Vegetarian Food 觀音齋","ChIJ65F9ozwY2jERPcuZ65LNjao"
"My Kampung","ChIJ42NtzmQW2jERAxhx-QDRc7Y"
"1018 Yishun Life Seafood","ChIJB97B95kU2jERqTYK_Hny83A"
"Ang Mo Supermarket","ChIJkUo2dCIX2jERn6gGrtV0vc8"
"Morinaga Japanease Economical Rice and Izakaya Restaurant","ChIJNaJs6zkZ2jER-HC5j218jeo"
"See's Candies Chocolate Shops","ChIJywqZjYwZ2jERdbfP5POiuDA"
"Sushi Express @Yew Tee Point","ChIJEQRpUaMR2jERfce95An65DE"
"Xin Wang Coffee & Tea House","ChIJU1WlDM8Z2jERCfR-HkmVnHk"
"Hong Kong Sheng Kee Dessert","ChIJhwYkXhI92jERqo49ssAntj8"
"Food Loft","ChIJB820Rk0V2jERPV3TNhNjSnM"
"Daawat Tandoori","ChIJp6qqWjoX2jERFbf7eR9Lbak"
"Alsaeed By Chef Syed","ChIJf7U8GHkZ2jERMVCQFC4X6iw"
"Ju Hui Ge Northeastern Chinese Cuisine","ChIJbUQDej0Y2jERqergTMVNi_c"
"Pantler","ChIJ3Ywjeg0Z2jERz4qMPiLSPSI"
"Astor Bar","ChIJ-8vvc4sZ2jERdvux9AOX66A"
"Highlander Coffee Espresso Bar","ChIJt82h4m4Z2jERPxMdNiq-8ss"
"Marsiling Eating House","ChIJp3ajzawT2jER-LWK406I-9Q"
"Zhen Da Ji Hongkong Street","ChIJqYsjQJgX2jERocBgbRjfooo"
"Tonkichi","ChIJeZjdkZEZ2jERiWQ-CdG8-Zw"
"Starbucks","ChIJYf67HZMZ2jERfgm7KvwVCYg"
"Copper Chimney","ChIJUQfZyMcZ2jERdyMo8KjNPxA"
"PrimaDéli","ChIJy0lm5g0Q2jERlWiMkqdcfPc"
"Bao Makers","ChIJAwthDckZ2jERK2WKTcJgK3w"
"Carl's Jr","ChIJt7a1YKgZ2jERBzOzpTAZ3WU"
"Charen Thai Food","ChIJs3bzBLgX2jERbHrE4WPcUdo"
"McDonald's Alocassia","ChIJXZvE1PsZ2jER5vqwo7wxyM8"
"Bangkok Street Mookata - Jurong","ChIJheDFid4P2jERJ0JQmCbE4i8"
"Sweet Garden Dining Cafe","ChIJ4_YN3TgY2jERX2aZ3ZsLds4"
"Ngon","ChIJm4PCXWsZ2jERWY4WEvE8wHg"
"Han's Cafe & Cake House Harbourfront Centre","ChIJz7WdaeIb2jERwMc5nteAlAs"
"Gd O'times","ChIJ1TX9JhQ82jERn5PeL_x0YCA"
"Teo Heng KTV Studio (Rendezvous)","ChIJb5FPS6MZ2jERDtX38jnT3IA"
"DOLCE TOKYO","ChIJE1GevroZ2jERf5d6iV_lJv8"
"Commons","ChIJX-j6YRI92jERcAFFpT_k-FI"
"JIM GARDEN珍厨明苑私房菜","ChIJxSpEHm0Z2jERfiIm53O4nws"
"Mr. Baguette","ChIJLfwmkboX2jERHI537CYAm_c"
"Lucky Saigon","ChIJlf1DrgsZ2jER5szV45O0rgI"
"Cash Studio Family Karaoke","ChIJDZdlmrwZ2jERVtowBoYTQyw"
"Fragrance","ChIJVcXun8gZ2jERO1hWyQL4_SM"
"Café Gavroche","ChIJMzQkKW0Z2jERs0MaLMhpcTI"
"Encik Tan","ChIJARfbrhkY2jERGfjHXpyX_r4"
"Prime Supermarket","ChIJ075FSbwP2jERqaz9jT-hWoY"
"Itadakimasu by PARCO","ChIJvUUHX2sZ2jERiuf2ZRpP8h0"
"Holland Piazza","ChIJHT9PqWsa2jER7cXRi00lkjY"
"Dong Fong coffee stall","ChIJTW9BgkIX2jER1Sgzz5grB0o"
"Thai Affair","ChIJ-YfjKKkZ2jERQTBXjVaLVlM"
"Haji Kadir Food Chains Pte Ltd","ChIJT2wIFms92jERZqD3LMMIlEE"
"Manpei 万平","ChIJ66o5HG8Z2jERQMSnzgLcgTI"
"Island Creamery","ChIJMzgfmgYa2jERoqnSrpwxAAA"
"Chicken Claypot House","ChIJnd9PfD0Y2jERfWwdhsOHwUk"
"The Larder Cafe","ChIJ-eEQXGYX2jERpDdSLCupkGQ"
"Osia Steak and Seafood Grill","ChIJufG1t1UZ2jERqqP4QaIoTzc"
"LiHO TEA @ T3 Airport","ChIJT2Ar4i492jERTrjoYim2OBA"
"Itacho Sushi","ChIJKUyN6Y0Z2jERcH1uLMlHw6U"
"Hanashizuku Japanese Cuisine","ChIJydiQ65YZ2jERTY2GcT3alnY"
"White Water Cafe","ChIJR7p939k82jER7brj9nzKqwg"
"Haq-Insaf's Eating House","ChIJgbvZzJIa2jERA_EYwVf9Aws"
"Ramen Keisuke Kani King","ChIJaYgzBpEZ2jERjJjjPTt8Vlc"
"Suriya Restaurant","ChIJyZRYnbgZ2jERqr6t6jIpjqE"
"Hook On Food 啡尝好治","ChIJIRAVD5kZ2jERRx-GP31vp1A"
"Pines Food Court","ChIJ-2jnYVMa2jER_-p_ap44EWk"
"Hong Kong Mong Kok Tim Sum","ChIJd0C-GXMZ2jERfE_KyKE27MI"
"Sing Yi Seafood Garden","ChIJN8_grP0V2jERM49xe_TYdck"
"China Street Fritters","ChIJ3x7is3IZ2jERBO4XtCf-AMU"
"veeras curry","ChIJHS4Nn8cZ2jER2PL52tLZmCQ"
"Kure Menya","ChIJ57IYn1YZ2jERpP6mLDZKGjs"
"Xin Hua Lou","ChIJqQtvj-cV2jERH2yA2ALsKc4"
"Shen Xi Lao Huo Tang","ChIJd0C-GXMZ2jERHtz0rWAAG90"
"M.O.D - Ministry Of Drinkers","ChIJ1ZyyHW8Z2jERM72mOx4nnNA"
"Nanyang Mart","ChIJ432IXlMa2jERDKz0QWNP_Mg"
"Subway","ChIJNwash68Z2jER_ZgtNmwR2X0"
"Ming Ji Duck Rice Kway Chup 銘记鸭饭粿汁","ChIJdYgGqwsX2jERyMic3slEPEc"
"Kampung Cafe","ChIJhTmydT0Y2jER2lKX3ecN9Ac"
"Dough Culture","ChIJy-3_6aYX2jERskA4RYVKjkc"
"TIGER","ChIJ9655WMc82jERbvqIhN1t19g"
"Latiffa Huri Nasi Lemak Best Nasi Lemak in Singapore","ChIJFd0Eit4P2jERK-Dt_x5wEnw"
"味香園甜品@Velocity","ChIJabVHbucZ2jERHgWUJrKO0iU"
"Ash & Char","ChIJ2-IoghIZ2jERbzTC7fr--V0"
"Jai Thai","ChIJefvFM3MY2jERZlB5lgsFPTc"
"Backstreet Café","ChIJDS6x8C5t2jERuq8B3Yd7jIY"
"舜英莆田餐馆","ChIJHR86DdQZ2jERBS5RbJtSKII"
"Little Vietnam","ChIJPbH-KxYY2jERWtR5TBtZ-DU"
"PLUS EIGHT TWO","ChIJVZ8atbwZ2jERceAH-dOlY-g"
"The Gallerie","ChIJD45Gb6gZ2jER2HUP3EiNN0s"
"Hup Kah Noodle House","ChIJr36lOnsW2jERbES14IwiwX0"
"Runway80","ChIJr4yv8tcX2jERqcD0Eb0dOG4"
